"Name","ItemId","UseId","NameSid","NoteSid","MeshId","Icon","Level","MainType","SubType","SmeltingType","SortOrder","ClassId","ReqClassLevel","Tier","Grade","PET_Origin","SellType","SellPrice","Stackable","CoolTime","BuffId","ItemOptionType","SetGroupId","ReinforceMaxLv","SmeltingMaxCount","JewelUpgradeType","JewelUpgradeCount","RandomGetInfoId","SummonGroupId","CastingType","CastingTime","SummonStageType","ItemCasting","CollectAniType","GetWayId","OverlapEquipAble","UnsealingType","OpenboxRewardType","OpenboxRewardId","RandomGetCnt","Durability","Durability_RepairAble","TradeType","UseTimeType","UseEndType_Period","UseEndType_Minute","Lockable","XDracoDelayMinute","GachaTap","TranceGroup","EquipGroup"
"805100008","805100008","805000008","200800069","210804031","(0)","230805003","1","8","5","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","50400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2408","0"
"805100009","805100009","805000009","200800070","210804032","(0)","230805004","1","8","5","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","50400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2508","0"
"806100006","806100006","806000006","200800071","210804033","(0)","230806001","1","8","6","0","126","0","0","2","2","0","0","200","0","0","(0)","0","0","0","0","60200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0"
"806100007","806100007","806000007","200800072","210804034","(0)","230806002","1","8","6","0","126","0","0","2","3","0","0","1000","0","0","(0)","0","0","0","0","60300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0"
"806100008","806100008","806000008","200800073","210804035","(0)","230806003","1","8","6","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2408","0"
"806100009","806100009","806000009","200800074","210804036","(0)","230806004","1","8","6","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2508","0"
"807100006","807100006","807000006","200800075","210804037","(0)","230807001","1","8","7","0","126","0","0","2","2","0","0","200","0","0","(0)","0","0","0","0","60200","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0"
"807100007","807100007","807000007","200800076","210804038","(0)","230807002","1","8","7","0","126","0","0","2","3","0","0","1000","0","0","(0)","0","0","0","0","60300","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0"
"807100008","807100008","807000008","200800077","210804039","(0)","230807003","1","8","7","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2408","0"
"807100009","807100009","807000009","200800078","210804040","(0)","230807004","1","8","7","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2508","0"
"808100006","808100006","808000006","200800079","210804041","(0)","230808001","1","8","8","0","126","0","0","2","2","0","0","200","0","0","(0)","0","0","0","0","60200","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0"
"808100007","808100007","808000007","200800080","210804042","(0)","230808002","1","8","8","0","126","0","0","2","3","0","0","1000","0","0","(0)","0","0","0","0","60300","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0"
"808100008","808100008","808000008","200800081","210804043","(0)","230808003","1","8","8","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2409","0"
"808100009","808100009","808000009","200800082","210804044","(0)","230808004","1","8","8","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2509","0"
"809100006","809100006","809000006","200800083","210804045","(0)","230809001","1","8","9","0","126","0","0","2","2","0","0","200","0","0","(0)","0","0","0","0","60200","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0"
"809100007","809100007","809000007","200800084","210804046","(0)","230809002","1","8","9","0","126","0","0","2","3","0","0","1000","0","0","(0)","0","0","0","0","60300","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0"
"809100008","809100008","809000008","200800085","210804047","(0)","230809003","1","8","9","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2408","0"
"809100009","809100009","809000009","200800086","210804048","(0)","230809004","1","8","9","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2508","0"
"801200002","801200002","801000002","200800001","210801021","(0)","230801001","1","8","1","0","126","0","0","1","2","0","0","200","0","0","(0)","0","0","0","0","10200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"801200003","801200003","801000003","200800002","210801031","(0)","230801002","1","8","1","0","126","0","0","1","3","0","0","1000","0","0","(0)","0","0","0","0","10300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"801200004","801200004","801000004","200800003","210801041","(0)","230801003","1","8","1","0","126","0","0","1","4","0","0","5000","0","0","(0)","0","0","0","0","10400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","0","0","0","0","1","0","0","408","0"
"801200005","801200005","801000005","200800004","210801051","(0)","230801004","1","8","1","0","126","0","0","1","5","0","0","20000","0","0","(0)","0","0","0","0","10400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0","0","1","0","0","508","0"
"802200002","802200002","802000002","200800005","210801022","(0)","230802001","1","8","2","0","126","0","0","1","2","0","0","200","0","0","(0)","0","0","0","0","20200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"802200003","802200003","802000003","200800006","210801032","(0)","230802002","1","8","2","0","126","0","0","1","3","0","0","1000","0","0","(0)","0","0","0","0","20300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"802200004","802200004","802000004","200800007","210801042","(0)","230802003","1","8","2","0","126","0","0","1","4","0","0","5000","0","0","(0)","0","0","0","0","20400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","0","0","0","0","1","0","0","408","0"
"802200005","802200005","802000005","200800008","210801052","(0)","230802004","1","8","2","0","126","0","0","1","5","0","0","20000","0","0","(0)","0","0","0","0","20400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0","0","1","0","0","508","0"
"803200002","803200002","803000002","200800009","210802021","(0)","230803001","1","8","3","0","126","0","0","1","2","0","0","200","0","0","(0)","0","0","0","0","30200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"803200003","803200003","803000003","200800010","210802031","(0)","230803002","1","8","3","0","126","0","0","1","3","0","0","1000","0","0","(0)","0","0","0","0","30300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"803200004","803200004","803000004","200800011","210802041","(0)","230803003","1","8","3","0","126","0","0","1","4","0","0","5000","0","0","(0)","0","0","0","0","30400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","0","0","0","0","1","0","0","408","0"
"803200005","803200005","803000005","200800012","210802051","(0)","230803004","1","8","3","0","126","0","0","1","5","0","0","20000","0","0","(0)","0","0","0","0","30400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0","0","1","0","0","508","0"
"804200002","804200002","804000002","200800013","210802022","(0)","230804001","1","8","4","0","126","0","0","1","2","0","0","200","0","0","(0)","0","0","0","0","40200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"804200003","804200003","804000003","200800014","210802032","(0)","230804002","1","8","4","0","126","0","0","1","3","0","0","1000","0","0","(0)","0","0","0","0","40300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"804200004","804200004","804000004","200800015","210802042","(0)","230804003","1","8","4","0","126","0","0","1","4","0","0","5000","0","0","(0)","0","0","0","0","40400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","0","0","0","0","1","0","0","408","0"
"804200005","804200005","804000005","200800016","210802052","(0)","230804004","1","8","4","0","126","0","0","1","5","0","0","20000","0","0","(0)","0","0","0","0","40400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0","0","1","0","0","508","0"
"805200002","805200002","805000002","200800017","210803021","(0)","230805001","1","8","5","0","126","0","0","1","2","0","0","200","0","0","(0)","0","0","0","0","50200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"805200003","805200003","805000003","200800018","210803031","(0)","230805002","1","8","5","0","126","0","0","1","3","0","0","1000","0","0","(0)","0","0","0","0","50300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"805200004","805200004","805000004","200800019","210803041","(0)","230805003","1","8","5","0","126","0","0","1","4","0","0","5000","0","0","(0)","0","0","0","0","50400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","0","0","0","0","1","0","0","408","0"
"805200005","805200005","805000005","200800020","210803051","(0)","230805004","1","8","5","0","126","0","0","1","5","0","0","20000","0","0","(0)","0","0","0","0","50400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0","0","1","0","0","508","0"
"806200002","806200002","806000002","200800021","210803022","(0)","230806001","1","8","6","0","126","0","0","1","2","0","0","200","0","0","(0)","0","0","0","0","60200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"806200003","806200003","806000003","200800022","210803032","(0)","230806002","1","8","6","0","126","0","0","1","3","0","0","1000","0","0","(0)","0","0","0","0","60300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"806200004","806200004","806000004","200800023","210803042","(0)","230806003","1","8","6","0","126","0","0","1","4","0","0","5000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","0","0","0","0","1","0","0","408","0"
"806200005","806200005","806000005","200800024","210803052","(0)","230806004","1","8","6","0","126","0","0","1","5","0","0","20000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0","0","1","0","0","508","0"
"807200002","807200002","807000002","200800039","210804001","(0)","230807001","1","8","7","0","126","0","0","1","2","0","0","200","0","0","(0)","0","0","0","0","60200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"807200003","807200003","807000003","200800040","210804002","(0)","230807002","1","8","7","0","126","0","0","1","3","0","0","1000","0","0","(0)","0","0","0","0","60300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"807200004","807200004","807000004","200800041","210804003","(0)","230807003","1","8","7","0","126","0","0","1","4","0","0","5000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","0","0","0","0","1","0","0","408","0"
"807200005","807200005","807000005","200800042","210804004","(0)","230807004","1","8","7","0","126","0","0","1","5","0","0","20000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0","0","1","0","0","508","0"
"808200001","808200001","808000001","200800043","210804005","(0)","230808001","1","8","8","0","126","0","0","1","2","0","0","200","0","0","(0)","0","0","0","0","60200","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"808200002","808200002","808000002","200800044","210804006","(0)","230808002","1","8","8","0","126","0","0","1","3","0","0","1000","0","0","(0)","0","0","0","0","60300","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"808200003","808200003","808000003","200800045","210804007","(0)","230808003","1","8","8","0","126","0","0","1","4","0","0","5000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","409","0"
"808200004","808200004","808000004","200800046","210804008","(0)","230808004","1","8","8","0","126","0","0","1","5","0","0","20000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","509","0"
"809200002","809200002","809000002","200800047","210804009","(0)","230809001","1","8","9","0","126","0","0","1","2","0","0","200","0","0","(0)","0","0","0","0","60200","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"809200003","809200003","809000003","200800048","210804010","(0)","230809002","1","8","9","0","126","0","0","1","3","0","0","1000","0","0","(0)","0","0","0","0","60300","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"809200004","809200004","809000004","200800049","210804011","(0)","230809003","1","8","9","0","126","0","0","1","4","0","0","5000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","408","0"
"809200005","809200005","809000005","200800050","210804012","(0)","230809004","1","8","9","0","126","0","0","1","5","0","0","20000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","508","0"
"801200006","801200006","801000006","200800051","210804013","(0)","230801001","1","8","1","0","126","0","0","2","2","0","0","200","0","0","(0)","0","0","0","0","10200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"801200007","801200007","801000007","200800052","210804014","(0)","230801002","1","8","1","0","126","0","0","2","3","0","0","1000","0","0","(0)","0","0","0","0","10300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"801200008","801200008","801000008","200800053","210804015","(0)","230801003","1","8","1","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","10400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2408","0"
"801200009","801200009","801000009","200800054","210804016","(0)","230801004","1","8","1","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","10400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2508","0"
"802200006","802200006","802000006","200800055","210804017","(0)","230802001","1","8","2","0","126","0","0","2","2","0","0","200","0","0","(0)","0","0","0","0","20200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"802200007","802200007","802000007","200800056","210804018","(0)","230802002","1","8","2","0","126","0","0","2","3","0","0","1000","0","0","(0)","0","0","0","0","20300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"802200008","802200008","802000008","200800057","210804019","(0)","230802003","1","8","2","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","20400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2408","0"
"802200009","802200009","802000009","200800058","210804020","(0)","230802004","1","8","2","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","20400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2508","0"
"803200006","803200006","803000006","200800059","210804021","(0)","230803001","1","8","3","0","126","0","0","2","2","0","0","200","0","0","(0)","0","0","0","0","30200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"803200007","803200007","803000007","200800060","210804022","(0)","230803002","1","8","3","0","126","0","0","2","3","0","0","1000","0","0","(0)","0","0","0","0","30300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"803200008","803200008","803000008","200800061","210804023","(0)","230803003","1","8","3","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","30400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2408","0"
"803200009","803200009","803000009","200800062","210804024","(0)","230803004","1","8","3","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","30400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2508","0"
"804200006","804200006","804000006","200800063","210804025","(0)","230804001","1","8","4","0","126","0","0","2","2","0","0","200","0","0","(0)","0","0","0","0","40200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"804200007","804200007","804000007","200800064","210804026","(0)","230804002","1","8","4","0","126","0","0","2","3","0","0","1000","0","0","(0)","0","0","0","0","40300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"804200008","804200008","804000008","200800065","210804027","(0)","230804003","1","8","4","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","40400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2408","0"
"804200009","804200009","804000009","200800066","210804028","(0)","230804004","1","8","4","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","40400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2508","0"
"805200006","805200006","805000006","200800067","210804029","(0)","230805001","1","8","5","0","126","0","0","2","2","0","0","200","0","0","(0)","0","0","0","0","50200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"805200007","805200007","805000007","200800068","210804030","(0)","230805002","1","8","5","0","126","0","0","2","3","0","0","1000","0","0","(0)","0","0","0","0","50300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"805200008","805200008","805000008","200800069","210804031","(0)","230805003","1","8","5","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","50400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2408","0"
"805200009","805200009","805000009","200800070","210804032","(0)","230805004","1","8","5","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","50400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2508","0"
"806200006","806200006","806000006","200800071","210804033","(0)","230806001","1","8","6","0","126","0","0","2","2","0","0","200","0","0","(0)","0","0","0","0","60200","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"806200007","806200007","806000007","200800072","210804034","(0)","230806002","1","8","6","0","126","0","0","2","3","0","0","1000","0","0","(0)","0","0","0","0","60300","0","0","0","0","0","0","0","0","90","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"806200008","806200008","806000008","200800073","210804035","(0)","230806003","1","8","6","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","91","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2408","0"
"806200009","806200009","806000009","200800074","210804036","(0)","230806004","1","8","6","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","92","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2508","0"
"807200006","807200006","807000006","200800075","210804037","(0)","230807001","1","8","7","0","126","0","0","2","2","0","0","200","0","0","(0)","0","0","0","0","60200","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"807200007","807200007","807000007","200800076","210804038","(0)","230807002","1","8","7","0","126","0","0","2","3","0","0","1000","0","0","(0)","0","0","0","0","60300","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"807200008","807200008","807000008","200800077","210804039","(0)","230807003","1","8","7","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2408","0"
"807200009","807200009","807000009","200800078","210804040","(0)","230807004","1","8","7","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2508","0"
"808200006","808200006","808000006","200800079","210804041","(0)","230808001","1","8","8","0","126","0","0","2","2","0","0","200","0","0","(0)","0","0","0","0","60200","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"808200007","808200007","808000007","200800080","210804042","(0)","230808002","1","8","8","0","126","0","0","2","3","0","0","1000","0","0","(0)","0","0","0","0","60300","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"808200008","808200008","808000008","200800081","210804043","(0)","230808003","1","8","8","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2409","0"
"808200009","808200009","808000009","200800082","210804044","(0)","230808004","1","8","8","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2509","0"
"809200006","809200006","809000006","200800083","210804045","(0)","230809001","1","8","9","0","126","0","0","2","2","0","0","200","0","0","(0)","0","0","0","0","60200","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"809200007","809200007","809000007","200800084","210804046","(0)","230809002","1","8","9","0","126","0","0","2","3","0","0","1000","0","0","(0)","0","0","0","0","60300","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"809200008","809200008","809000008","200800085","210804047","(0)","230809003","1","8","9","0","126","0","0","2","4","0","0","5000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2408","0"
"809200009","809200009","809000009","200800086","210804048","(0)","230809004","1","8","9","0","126","0","0","2","5","0","0","20000","0","0","(0)","0","0","0","0","60400","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2508","0"
"901100101","901100101","901000101","200901203","210901203","(0)","230901101","1","9","1","0","51","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100102","901100102","901000102","200901101","210901101","(0)","230901103","1","9","1","0","51","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100103","901100103","901000103","200901102","210901102","(0)","230901103","1","9","1","0","51","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100104","901100104","901000104","200901103","210901103","(0)","230901103","1","9","1","0","51","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100105","901100105","901000105","200901104","210901104","(0)","230901103","1","9","1","0","51","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100106","901100106","901000106","200901105","210901105","(0)","230901103","1","9","1","0","51","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100201","901100201","901000201","200901204","210901204","(0)","230901201","1","9","1","0","52","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100202","901100202","901000202","200901106","210901106","(0)","230606159","1","9","1","0","52","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100203","901100203","901000203","200901107","210901107","(0)","230606159","1","9","1","0","52","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100204","901100204","901000204","200901108","210901108","(0)","230606159","1","9","1","0","52","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100205","901100205","901000205","200901109","210901109","(0)","230606159","1","9","1","0","52","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100206","901100206","901000206","200901110","210901110","(0)","230606159","1","9","1","0","52","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100301","901100301","901000301","200901205","210901205","(0)","230901104","1","9","1","0","53","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100302","901100302","901000302","200901111","210901111","(0)","230901102","1","9","1","0","53","0","0","1","1","0","0","5","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100303","901100303","901000303","200901112","210901112","(0)","230901102","1","9","1","0","53","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100304","901100304","901000304","200901113","210901113","(0)","230901102","1","9","1","0","53","0","0","1","3","0","0","50","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100305","901100305","901000305","200901114","210901114","(0)","230901102","1","9","1","0","53","0","0","1","4","0","0","500","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100306","901100306","901000306","200901115","210901115","(0)","230901102","1","9","1","0","53","0","0","1","5","0","0","2000","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100402","901100402","901000402","200901202","210901202","(0)","230522416","1","9","1","0","28","0","0","1","2","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"901100501","901100501","901000501","200901301","210901301","(0)","230901301","1","9","1","0","30","0","0","1","1","0","0","10","99999","0","(0)","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
