"Name","IconId","Type","Path","IsMultiLanguage"
"1230215","1230215","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_Hair_PCT_13_Sprite","0"
"1230217","1230217","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_Hair_PCT_15_Sprite","0"
"1230218","1230218","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCT_01/Cos_Hair_PCT_16_Sprite","0"
"1230219","1230219","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCT_01/Cos_Hair_PCT_17_Sprite","0"
"1230220","1230220","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_Hair_PCT_18_Sprite","0"
"1230221","1230221","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_Hair_PCT_19_Sprite","0"
"1230222","1230222","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Hair_PC_20_Sprite","0"
"1230223","1230223","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Hair_PC_21_Sprite","0"
"1230301","1230301","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_PCT_body01_Sprite","0"
"1230303","1230303","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_PCT_body05_Sprite","0"
"1230307","1230307","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_PCT_body03_Sprite","0"
"1230309","1230309","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_PCT_body04_Sprite","0"
"1230312","1230312","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/PCT_Body_NewYear_Sprite","0"
"1230313","1230313","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/PCT_Body_NewYear02_Sprite","0"
"1230314","1230314","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_PCT_body02_Sprite","0"
"1230316","1230316","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_PCT_body11_Sprite","0"
"1230318","1230318","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_PCT_body13_Sprite","0"
"1230320","1230320","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_PCT_body15_Sprite","0"
"1230321","1230321","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_PCT_Body16_Sprite","0"
"1230322","1230322","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCT_01/Cos_PCT_Body17_Sprite","0"
"1230323","1230323","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_PCT_Body18_Sprite","0"
"1230324","1230324","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_PCT_Body19_Sprite","0"
"1230501","1230501","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Item/Icon_Null_Sprite","0"
"1230502","1230502","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Icon/Spr_Item/Icon_Null_Sprite","0"
"1230601","1230601","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_Back_PCT_01_Sprite","0"
"1230602","1230602","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_Back_PCT_02_Sprite","0"
"1230603","1230603","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pct_01/Cos_Back_PCT_03_Sprite","0"
"1230604","1230604","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_03_Sprite","0"
"1230605","1230605","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_04_Sprite","0"
"1230606","1230606","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_05_Sprite","0"
"1230607","1230607","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_06_Sprite","0"
"1230608","1230608","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_07_Sprite","0"
"1230609","1230609","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_08_Sprite","0"
"1230610","1230610","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_09_Sprite","0"
"1230611","1230611","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_10_Sprite","0"
"1230612","1230612","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_11_Sprite","0"
"1230614","1230614","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_PC_13_Sprite","0"
"1230615","1230615","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_PC_14_Sprite","0"
"1230616","1230616","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_PC_15_Sprite","0"
"1230617","1230617","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_PC_16_Sprite","0"
"1230618","1230618","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_PC_17_Sprite","0"
"1230621","1230621","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_18_Sprite","0"
"1240101","1240101","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Weapon_PCA_01_Sprite","0"
"1240102","1240102","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Weapon_PCA_02_Sprite","0"
"1240103","1240103","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Weapon_PCA_03_Sprite","0"
"1240104","1240104","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Weapon_PCA_04_Sprite","0"
"1240105","1240105","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Weapon_PCA_05_Sprite","0"
"1240106","1240106","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Weapon_PCA_06_Sprite","0"
"1240107","1240107","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Weapon_PCA_07_Sprite","0"
"1240108","1240108","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pca_01/Cos_Weapon_PCA_08_Sprite","0"
"1240109","1240109","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pca_01/Cos_Weapon_PCA_09_Sprite","0"
"1240201","1240201","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_01_Sprite","0"
"1240202","1240202","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_02_Sprite","0"
"1240203","1240203","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_03_Sprite","0"
"1240204","1240204","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_04_Sprite","0"
"1240205","1240205","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_05_Sprite","0"
"1240206","1240206","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_06_Sprite","0"
"1240207","1240207","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_07_Sprite","0"
"1240208","1240208","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_NewYear_Sprite","0"
"1240209","1240209","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_NewYear02_Sprite","0"
"1240210","1240210","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_08_Sprite","0"
"1240213","1240213","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_11_Sprite","0"
"1240215","1240215","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_13_Sprite","0"
"1240217","1240217","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_15_Sprite","0"
"1240218","1240218","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_16_Sprite","0"
"1240219","1240219","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Hair_PCA_17_Sprite","0"
"1240220","1240220","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pca_01/Cos_Hair_PCA_18_Sprite","0"
"1240221","1240221","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pca_01/Cos_Hair_PCA_19_Sprite","0"
"1240222","1240222","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Hair_PC_20_Sprite","0"
"1240223","1240223","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Hair_PC_21_Sprite","0"
"1240301","1240301","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_PCA_Body01_Sprite","0"
"1240302","1240302","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_PCA_Body02_Sprite","0"
"1240303","1240303","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_PCA_Body03_Sprite","0"
"1240304","1240304","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_PCA_Body04_Sprite","0"
"1240305","1240305","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/PCA_Body_NewYear_Sprite","0"
"1240306","1240306","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/PCA_Body_NewYear02_Sprite","0"
"1240307","1240307","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_PCA_Body05_Sprite","0"
"1240309","1240309","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_PCA_Body11_Sprite","0"
"1240311","1240311","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_PCA_Body13_Sprite","0"
"1240313","1240313","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_PCA_Body15_Sprite","0"
"1240314","1240314","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_PCA_Body16_Sprite","0"
"1240315","1240315","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_PCA_Body17_Sprite","0"
"1240316","1240316","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pca_01/Cos_PCA_Body18_Sprite","0"
"1240317","1240317","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pca_01/Cos_PCA_Body19_Sprite","0"
"1240601","1240601","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Back_PCA_01_Sprite","0"
"1240602","1240602","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Back_PCA_02_Sprite","0"
"1240603","1240603","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCA_01/Cos_Back_PCA_03_Sprite","0"
"1240604","1240604","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_03_Sprite","0"
"1240605","1240605","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_04_Sprite","0"
"1240606","1240606","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_05_Sprite","0"
"1240607","1240607","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_06_Sprite","0"
"1240608","1240608","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_07_Sprite","0"
"1240609","1240609","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_08_Sprite","0"
"1240610","1240610","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_09_Sprite","0"
"1240611","1240611","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_10_Sprite","0"
"1240612","1240612","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_11_Sprite","0"
"1240614","1240614","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_PC_13_Sprite","0"
"1240615","1240615","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_PC_14_Sprite","0"
"1240616","1240616","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_PC_15_Sprite","0"
"1240617","1240617","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_PC_16_Sprite","0"
"1240618","1240618","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_PC_17_Sprite","0"
"1240621","1240621","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_18_Sprite","0"
"1250101","1250101","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Weapon_PCZ_01_Sprite","0"
"1250102","1250102","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Weapon_PCZ_02_Sprite","0"
"1250103","1250103","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Weapon_PCZ_03_Sprite","0"
"1250104","1250104","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Weapon_PCZ_04_Sprite","0"
"1250105","1250105","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Weapon_PCZ_05_Sprite","0"
"1250106","1250106","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Weapon_PCZ_06_Sprite","0"
"1250107","1250107","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Weapon_PCZ_07_Sprite","0"
"1250108","1250108","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Weapon_PCZ_08_Sprite","0"
"1250109","1250109","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Weapon_PCZ_09_Sprite","0"
"1250201","1250201","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_01_Sprite","0"
"1250202","1250202","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_02_Sprite","0"
"1250203","1250203","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_03_Sprite","0"
"1250204","1250204","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_04_Sprite","0"
"1250205","1250205","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_05_Sprite","0"
"1250206","1250206","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_06_Sprite","0"
"1250207","1250207","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_07_Sprite","0"
"1250208","1250208","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_NewYear_Sprite","0"
"1250209","1250209","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_NewYear02_Sprite","0"
"1250210","1250210","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_08_Sprite","0"
"1250213","1250213","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_11_Sprite","0"
"1250215","1250215","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_13_Sprite","0"
"1250217","1250217","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_15_Sprite","0"
"1250218","1250218","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCZ_01/Cos_Hair_PCZ_16_Sprite","0"
"1250219","1250219","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCZ_01/Cos_Hair_PCZ_17_Sprite","0"
"1250220","1250220","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_18_Sprite","0"
"1250221","1250221","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Hair_PCZ_19_Sprite","0"
"1250222","1250222","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Hair_PC_20_Sprite","0"
"1250223","1250223","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Hair_PC_21_Sprite","0"
"1250301","1250301","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_PCZ_Body01_Sprite","0"
"1250302","1250302","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_PCZ_Body02_Sprite","0"
"1250303","1250303","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_PCZ_Body03_Sprite","0"
"1250304","1250304","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_PCZ_Body05_Sprite","0"
"1250305","1250305","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/PCZ_Body_NewYear_Sprite","0"
"1250306","1250306","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Pcz_Body_NewYear02_Sprite","0"
"1250307","1250307","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_PCZ_Body04_Sprite","0"
"1250309","1250309","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_PCZ_Body11_Sprite","0"
"1250311","1250311","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_PCZ_Body13_Sprite","0"
"1250313","1250313","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_PCZ_Body15_Sprite","0"
"1250314","1250314","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_PCZ_Body16_Sprite","0"
"1250315","1250315","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_PCZ_01/Cos_PCZ_Body17_Sprite","0"
"1250316","1250316","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_PCZ_Body18_Sprite","0"
"1250317","1250317","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_PCZ_Body19_Sprite","0"
"1250501","1250501","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_SmallTalk/Cha_01_Sprite","0"
"1250502","1250502","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Ingame/Spr_SmallTalk/Cha_01_Sprite","0"
"1250601","1250601","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Back_PCZ_01_Sprite","0"
"1250602","1250602","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Back_PCZ_02_Sprite","0"
"1250603","1250603","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Pcz_01/Cos_Back_PCZ_03_Sprite","0"
"1250604","1250604","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_02_Sprite","0"
"1250605","1250605","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_04_Sprite","0"
"1250606","1250606","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_05_Sprite","0"
"1250607","1250607","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_06_Sprite","0"
"1250608","1250608","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_07_Sprite","0"
"1250609","1250609","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_08_Sprite","0"
"1250610","1250610","0","/Game/UI/Atlas_N_Pack/Sprites_N/Spr_Contents/Spr_Costume/Spr_Item_Costume_Common/Cos_Back_Pc_09_Sprite","0"
